"Crop_Name","crop","ensemble","Latitude","Longitude","status","database_id","source_db","predictable","used"
"Pigeonpea","Pigeonpea","pigeonpea",22.36,80.769996,"G","ICP_2554","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",22.590001,80.370001,"G","ICP_2556","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",22.590001,80.370001,"G","ICP_2557","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",22.75,81.440002,"G","ICP_2558","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",22.930001,81.080001,"G","ICP_2559","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",22.930001,81.080001,"G","ICP_2560","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",22.75,81.080001,"G","ICP_2561","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",22.590001,80.370002,"G","ICP_2562","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",23.159999,79.940002,"G","ICP_2563","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",23.129999,79.790001,"G","ICP_2564","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",23.120001,79.8,"G","ICP_2565","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",23.129999,79.790001,"G","ICP_2566","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",23.159999,79.940002,"G","ICP_2567","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",23.159999,79.940002,"G","ICP_2568","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",23.159999,79.940002,"G","ICP_2569","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",23.489999,80.099998,"G","ICP_2570","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",23.489999,80.099998,"G","ICP_2571","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",23.819999,80.389999,"G","ICP_2572","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",23.819999,80.389999,"G","ICP_2573","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",23.819999,80.389999,"G","ICP_2574","icrisat",FALSE,FALSE
