"Crop_Name","crop","ensemble","Latitude","Longitude","status","database_id","source_db","predictable","used"
"Sweet potato","Sweetpotato","Southern_lineage",-2.95,-59.33,"G","CIP_104","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-3.25,-60.2455,"G","CIP_105","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-3.2532,-60.2468,"G","CIP_106","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-3.2532,-60.2468,"G","CIP_107","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-3.2532,-60.2468,"G","CIP_108","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-15.21,-59.31,"G","CIP_109","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-15.21,-59.31,"G","CIP_110","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-13.5,-61.21,"G","CIP_111","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-13.5,-61.21,"G","CIP_112","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-9.3,-62.083,"G","CIP_113","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-10.6666,-62.3,"G","CIP_114","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-28.1333,-58.7666,"G","CIP_115","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-28.5,-59.05,"G","CIP_116","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-28.5,-59.05,"G","CIP_117","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-28.5,-59.05,"G","CIP_118","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-28.5,-59.05,"G","CIP_119","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-27.75,-57.6166,"G","CIP_120","cip",FALSE,TRUE
"Sweet potato","Sweetpotato","Southern_lineage",-27.75,-57.6166,"G","CIP_121","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-27.75,-57.6166,"G","CIP_122","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-27.75,-57.6166,"G","CIP_123","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-27.75,-57.6166,"G","CIP_124","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-27.75,-57.6166,"G","CIP_125","cip",FALSE,FALSE
"Sweet potato","Sweetpotato","Southern_lineage",-28,-57.6,"G","CIP_126","cip",FALSE,TRUE
