"id","old_id","provider_institute_id","source","final_origin_stat","taxon_final","f_x1_family","f_x1_genus","f_x1_sp1","f_x1_rank1","f_x1_sp2","f_x1_rank2","f_x1_sp3","final_country","final_iso2","final_lat","final_lon","hascoord","concept_type","concept_level","Crop_Common_Name"
17334787,"136612464","EURISCO","G","\N","Sorghum_bicolor_nothosubsp._drummondii","Poaceae","Sorghum","bicolor","\N","drummondii","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Primary","Sorghum"
17334788,"136612497","EURISCO","G","\N","Sorghum_bicolor_nothosubsp._drummondii","Poaceae","Sorghum","bicolor","\N","drummondii","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Primary","Sorghum"
17334797,"136612725","EURISCO","G","\N","Sorghum_bicolor_nothosubsp._drummondii","Poaceae","Sorghum","bicolor","\N","drummondii","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Primary","Sorghum"
17334800,"136612794","EURISCO","G","\N","Sorghum_bicolor_nothosubsp._drummondii","Poaceae","Sorghum","bicolor","\N","drummondii","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Primary","Sorghum"
17334801,"136612893","EURISCO","G","introduced","Sorghum_bicolor_nothosubsp._drummondii","Poaceae","Sorghum","bicolor","\N","drummondii","\N","\N","Ukraine","UA","\N","\N","NO","Gene Pool","Primary","Sorghum"
17334891,"201130516","EURISCO","G","introduced","Sorghum_bicolor_nothosubsp._drummondii","Poaceae","Sorghum","bicolor","\N","drummondii","\N","\N","Russia","RU","\N","\N","NO","Gene Pool","Primary","Sorghum"
17335352,"208130278","ITA303","G","\N","Sorghum_stipoideum","Poaceae","Sorghum","stipoideum","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Tertiary","Sorghum"
17335401,"208588783","ITA303","G","\N","Sorghum_bicolor_subsp._verticilliflorum","Poaceae","Sorghum","bicolor","subsp.","verticilliflorum","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Primary","Sorghum"
17335472,"231074125","EURISCO","G","\N","Sorghum_halepense","Poaceae","Sorghum","halepense","\N","\N","\N","\N","Greece","GR","\N","\N","NO","Gene Pool","Secondary","Sorghum"
17335603,"231077296","EURISCO","G","native","Sorghum_versicolor","Poaceae","Sorghum","versicolor","\N","\N","\N","\N","Malawi","MW","\N","\N","NO","Gene Pool","Tertiary","Sorghum"
17336255,"91934566","USDA NPGS","G","native","Sorghum_halepense","Poaceae","Sorghum","halepense","\N","\N","\N","\N","India","IN","23.418699","86.145775","YES","Gene Pool","Secondary","Sorghum"
17336264,"91935064","USDA NPGS","G","native","Sorghum_halepense","Poaceae","Sorghum","halepense","\N","\N","\N","\N","Israel","IL","31.749587","34.988768","YES","Gene Pool","Secondary","Sorghum"
